time,longitude,latitude,pressure_hPa,geopotential height_m,temperature_C,dew point temperature_C,ice point temperature_C,relative humidity_%,humidity wrt ice_%,mixing ratio_g/kg,wind direction_degree,wind speed_m/s
2024-09-26 11:57:31,-82.3904,28.1122, 142.7,14599,-69.3,-71.4,-66.8, 75,146, 0.02,235,14.2
2024-09-26 11:57:32,-82.3903,28.1122, 142.5,14606,-69.4,-71.5,-66.8, 74,145, 0.02,236,14.2
2024-09-26 11:57:33,-82.3902,28.1123, 142.4,14613,-69.4,-71.5,-66.9, 74,145, 0.02,236,14.2
2024-09-26 11:57:34,-82.3900,28.1123, 142.2,14619,-69.4,-71.6,-66.9, 74,145, 0.02,236,14.2
2024-09-26 11:57:35,-82.3899,28.1124, 142.0,14626,-69.5,-71.6,-67.0, 74,144, 0.02,236,14.2
2024-09-26 11:57:36,-82.3898,28.1125, 141.9,14633,-69.5,-71.6,-67.0, 74,144, 0.02,236,14.2
2024-09-26 11:57:37,-82.3897,28.1125, 141.7,14639,-69.5,-71.7,-67.0, 74,144, 0.02,236,14.2
2024-09-26 11:57:38,-82.3895,28.1126, 141.6,14646,-69.6,-71.7,-67.1, 74,144, 0.02,236,14.1
2024-09-26 11:57:39,-82.3894,28.1127, 141.4,14652,-69.6,-71.7,-67.1, 74,144, 0.02,237,14.1
2024-09-26 11:57:40,-82.3893,28.1127, 141.3,14658,-69.6,-71.8,-67.1, 74,145, 0.02,237,14.0
2024-09-26 11:57:41,-82.3892,28.1128, 141.1,14665,-69.6,-71.8,-67.1, 74,144, 0.02,238,14.0
2024-09-26 11:57:42,-82.3891,28.1128, 141.0,14671,-69.7,-71.8,-67.2, 74,145, 0.02,238,13.9
2024-09-26 11:57:43,-82.3889,28.1129, 140.8,14678,-69.7,-71.9,-67.2, 74,144, 0.02,239,13.9
2024-09-26 11:57:44,-82.3888,28.1130, 140.6,14685,-69.7,-71.9,-67.2, 74,144, 0.02,239,13.8
2024-09-26 11:57:45,-82.3887,28.1130, 140.5,14692,-69.7,-71.9,-67.2, 74,145, 0.02,240,13.8
2024-09-26 11:57:46,-82.3886,28.1131, 140.3,14699,-69.8,-71.9,-67.3, 74,144, 0.02,240,13.7
2024-09-26 11:57:47,-82.3884,28.1132, 140.2,14706,-69.8,-71.9,-67.3, 74,145, 0.02,241,13.7
2024-09-26 11:57:48,-82.3883,28.1132, 139.9,14714,-69.8,-72.0,-67.3, 74,145, 0.02,241,13.6
2024-09-26 11:57:49,-82.3882,28.1133, 139.9,14717,-69.8,-72.0,-67.3, 74,145, 0.02,242,13.6
2024-09-26 11:57:50,-82.3881,28.1133, 139.7,14723,-69.9,-72.0,-67.4, 74,145, 0.02,242,13.5
2024-09-26 11:57:51,-82.3880,28.1133, 139.6,14729,-69.9,-72.0,-67.4, 74,145, 0.02,243,13.5
2024-09-26 11:57:52,-82.3878,28.1134, 139.5,14734,-69.9,-72.1,-67.4, 74,145, 0.02,243,13.4
2024-09-26 11:57:53,-82.3877,28.1134, 139.3,14740,-69.9,-72.1,-67.4, 74,145, 0.02,244,13.4
2024-09-26 11:57:54,-82.3876,28.1134, 139.2,14747,-69.9,-72.1,-67.4, 74,145, 0.02,244,13.4
2024-09-26 11:57:55,-82.3875,28.1135, 139.0,14753,-70.0,-72.1,-67.4, 74,145, 0.02,245,13.3
2024-09-26 11:57:56,-82.3873,28.1135, 138.9,14760,-70.0,-72.1,-67.4, 74,145, 0.02,245,13.3
2024-09-26 11:57:57,-82.3872,28.1135, 138.7,14766,-70.0,-72.1,-67.4, 74,145, 0.02,246,13.2
2024-09-26 11:57:58,-82.3871,28.1136, 138.6,14773,-70.0,-72.1,-67.4, 74,145, 0.02,246,13.2
2024-09-26 11:57:59,-82.3870,28.1136, 138.4,14779,-70.0,-72.1,-67.4, 74,145, 0.02,247,13.2
2024-09-26 11:58:00,-82.3868,28.1136, 138.3,14786,-70.0,-72.1,-67.4, 74,145, 0.02,247,13.1
2024-09-26 11:58:01,-82.3867,28.1137, 138.1,14792,-70.0,-72.1,-67.4, 74,146, 0.02,247,13.1
2024-09-26 11:58:02,-82.3866,28.1137, 138.0,14798,-70.0,-72.1,-67.4, 74,146, 0.02,248,13.1
2024-09-26 11:58:03,-82.3865,28.1137, 137.8,14805,-70.0,-72.1,-67.5, 74,145, 0.02,248,13.1
2024-09-26 11:58:04,-82.3863,28.1138, 137.7,14811,-70.0,-72.1,-67.5, 74,145, 0.02,248,13.0
2024-09-26 11:58:05,-82.3862,28.1138, 137.6,14817,-70.0,-72.1,-67.5, 74,145, 0.02,248,13.0
2024-09-26 11:58:06,-82.3861,28.1138, 137.4,14822,-70.0,-72.2,-67.5, 74,145, 0.02,249,13.0
2024-09-26 11:58:07,-82.3860,28.1139, 137.3,14828,-70.0,-72.2,-67.5, 74,145, 0.02,249,12.9
2024-09-26 11:58:08,-82.3858,28.1139, 137.1,14834,-70.0,-72.2,-67.5, 74,144, 0.02,249,12.9
2024-09-26 11:58:09,-82.3857,28.1139, 137.0,14840,-70.0,-72.2,-67.5, 73,144, 0.02,250,12.9
2024-09-26 11:58:10,-82.3856,28.1140, 136.9,14846,-70.0,-72.2,-67.6, 73,144, 0.02,250,12.9
2024-09-26 11:58:11,-82.3855,28.1140, 136.7,14852,-70.0,-72.2,-67.6, 73,144, 0.02,250,12.8
2024-09-26 11:58:12,-82.3853,28.1140, 136.6,14858,-70.0,-72.3,-67.6, 73,144, 0.02,251,12.8
2024-09-26 11:58:13,-82.3852,28.1141, 136.5,14864,-70.1,-72.3,-67.6, 73,144, 0.02,251,12.8
2024-09-26 11:58:14,-82.3851,28.1141, 136.3,14871,-70.1,-72.3,-67.6, 73,143, 0.02,251,12.7
2024-09-26 11:58:15,-82.3850,28.1141, 136.2,14877,-70.1,-72.3,-67.6, 73,143, 0.02,252,12.7
2024-09-26 11:58:16,-82.3848,28.1142, 136.1,14882,-70.1,-72.3,-67.7, 73,143, 0.02,252,12.7
2024-09-26 11:58:17,-82.3847,28.1142, 135.9,14888,-70.1,-72.4,-67.7, 72,142, 0.02,253,12.7
2024-09-26 11:58:18,-82.3846,28.1142, 135.8,14893,-70.1,-72.4,-67.7, 72,142, 0.02,253,12.7
2024-09-26 11:58:19,-82.3845,28.1143, 135.7,14898,-70.1,-72.4,-67.7, 72,141, 0.02,254,12.8
2024-09-26 11:58:20,-82.3843,28.1143, 135.5,14904,-70.1,-72.4,-67.8, 72,141, 0.02,255,12.8
2024-09-26 11:58:21,-82.3842,28.1143, 135.4,14909,-70.1,-72.5,-67.8, 72,141, 0.02,255,12.9
2024-09-26 11:58:22,-82.3841,28.1143, 135.3,14915,-70.1,-72.5,-67.8, 71,140, 0.02,256,12.9
2024-09-26 11:58:23,-82.3839,28.1143, 135.2,14921,-70.1,-72.5,-67.9, 71,140, 0.02,257,13.0
2024-09-26 11:58:24,-82.3838,28.1143, 135.0,14926,-70.1,-72.6,-67.9, 71,139, 0.02,258,13.0
2024-09-26 11:58:25,-82.3836,28.1143, 134.9,14932,-70.2,-72.6,-67.9, 71,139, 0.02,258,13.1
2024-09-26 11:58:26,-82.3835,28.1143, 134.8,14938,-70.2,-72.6,-68.0, 70,138, 0.02,259,13.1
2024-09-26 11:58:27,-82.3833,28.1143, 134.7,14943,-70.2,-72.7,-68.0, 70,138, 0.02,260,13.2
2024-09-26 11:58:28,-82.3832,28.1143, 134.5,14949,-70.2,-72.7,-68.0, 70,137, 0.02,260,13.3
2024-09-26 11:58:29,-82.3830,28.1143, 134.4,14955,-70.2,-72.7,-68.1, 70,137, 0.02,261,13.3
2024-09-26 11:58:30,-82.3829,28.1143, 134.3,14960,-70.2,-72.8,-68.1, 69,137, 0.02,262,13.4
2024-09-26 11:58:31,-82.3827,28.1143, 134.1,14966,-70.2,-72.8,-68.1, 69,137, 0.02,262,13.5
2024-09-26 11:58:32,-82.3826,28.1143, 134.0,14971,-70.2,-72.8,-68.1, 69,136, 0.02,263,13.5
2024-09-26 11:58:33,-82.3824,28.1143, 133.9,14977,-70.2,-72.8,-68.2, 69,136, 0.02,264,13.6
2024-09-26 11:58:34,-82.3823,28.1143, 133.8,14982,-70.2,-72.8,-68.2, 69,136, 0.02,264,13.7
2024-09-26 11:58:35,-82.3822,28.1143, 133.6,14988,-70.3,-72.9,-68.2, 69,135, 0.02,265,13.8
2024-09-26 11:58:36,-82.3820,28.1143, 133.5,14993,-70.3,-72.9,-68.2, 69,135, 0.02,266,13.8
2024-09-26 11:58:37,-82.3819,28.1143, 133.4,14999,-70.3,-72.9,-68.3, 69,135, 0.02,266,13.9
2024-09-26 11:58:38,-82.3817,28.1142, 133.3,15004,-70.3,-73.0,-68.3, 68,135, 0.02,267,14.0
2024-09-26 11:58:39,-82.3816,28.1142, 133.1,15010,-70.3,-73.0,-68.3, 68,135, 0.02,267,14.0
2024-09-26 11:58:40,-82.3814,28.1142, 133.0,15016,-70.4,-73.0,-68.4, 68,134, 0.02,268,14.1
2024-09-26 11:58:41,-82.3813,28.1142, 132.9,15021,-70.4,-73.1,-68.4, 68,134, 0.02,268,14.1
2024-09-26 11:58:42,-82.3811,28.1142, 132.8,15027,-70.4,-73.1,-68.4, 68,134, 0.02,269,14.2
2024-09-26 11:58:43,-82.3810,28.1142, 132.6,15033,-70.4,-73.1,-68.5, 68,134, 0.02,270,14.2
2024-09-26 11:58:44,-82.3808,28.1142, 132.5,15038,-70.4,-73.2,-68.5, 68,134, 0.02,270,14.3
2024-09-26 11:58:45,-82.3807,28.1142, 132.4,15044,-70.5,-73.2,-68.5, 68,133, 0.02,271,14.3
2024-09-26 11:58:46,-82.3805,28.1142, 132.3,15049,-70.5,-73.2,-68.5, 68,133, 0.02,271,14.4
2024-09-26 11:58:47,-82.3804,28.1142, 132.2,15054,-70.5,-73.3,-68.6, 68,133, 0.02,272,14.4
2024-09-26 11:58:48,-82.3803,28.1142, 132.0,15060,-70.5,-73.3,-68.6, 67,133, 0.02,272,14.5
2024-09-26 11:58:49,-82.3801,28.1142, 131.9,15065,-70.5,-73.3,-68.6, 67,133, 0.02,273,14.6
2024-09-26 11:58:50,-82.3800,28.1142, 131.8,15070,-70.6,-73.3,-68.7, 67,133, 0.02,273,14.6
2024-09-26 11:58:51,-82.3798,28.1142, 131.7,15076,-70.6,-73.4,-68.7, 67,133, 0.01,274,14.7
2024-09-26 11:58:52,-82.3796,28.1141, 131.6,15081,-70.6,-73.4,-68.7, 67,133, 0.01,274,14.7
2024-09-26 11:58:53,-82.3795,28.1141, 131.4,15086,-70.6,-73.4,-68.7, 67,132, 0.01,275,14.8
2024-09-26 11:58:54,-82.3793,28.1141, 131.3,15092,-70.6,-73.4,-68.7, 67,132, 0.01,275,14.9
2024-09-26 11:58:55,-82.3792,28.1140, 131.2,15097,-70.6,-73.4,-68.8, 67,132, 0.01,276,14.9
2024-09-26 11:58:56,-82.3790,28.1140, 131.1,15102,-70.7,-73.5,-68.8, 67,132, 0.01,276,15.0
2024-09-26 11:58:57,-82.3788,28.1140, 131.0,15107,-70.7,-73.5,-68.8, 67,132, 0.01,277,15.1
2024-09-26 11:58:58,-82.3787,28.1139, 130.9,15112,-70.7,-73.5,-68.8, 67,132, 0.01,277,15.1
2024-09-26 11:58:59,-82.3785,28.1139, 130.8,15117,-70.7,-73.5,-68.9, 67,132, 0.01,278,15.2
2024-09-26 11:59:00,-82.3784,28.1139, 130.7,15122,-70.7,-73.6,-68.9, 66,131, 0.01,278,15.2
2024-09-26 11:59:01,-82.3782,28.1138, 130.6,15126,-70.7,-73.6,-68.9, 66,131, 0.01,278,15.3
2024-09-26 11:59:02,-82.3781,28.1138, 130.4,15133,-70.7,-73.6,-68.9, 66,131, 0.01,279,15.3
2024-09-26 11:59:03,-82.3779,28.1138, 130.3,15138,-70.7,-73.6,-68.9, 66,131, 0.01,279,15.4
2024-09-26 11:59:04,-82.3778,28.1137, 130.2,15144,-70.7,-73.6,-68.9, 66,131, 0.01,279,15.5
2024-09-26 11:59:05,-82.3776,28.1137, 130.1,15149,-70.7,-73.6,-69.0, 66,131, 0.01,280,15.5
2024-09-26 11:59:06,-82.3774,28.1137, 129.9,15155,-70.7,-73.6,-69.0, 66,131, 0.01,280,15.6
2024-09-26 11:59:07,-82.3773,28.1136, 129.8,15160,-70.8,-73.6,-69.0, 66,131, 0.01,280,15.6
2024-09-26 11:59:08,-82.3771,28.1136, 129.7,15166,-70.8,-73.6,-69.0, 66,131, 0.01,281,15.7
2024-09-26 11:59:09,-82.3770,28.1136, 129.6,15172,-70.8,-73.7,-69.0, 66,131, 0.01,281,15.8
2024-09-26 11:59:10,-82.3768,28.1135, 129.5,15177,-70.8,-73.7,-69.0, 66,131, 0.01,281,15.8
2024-09-26 11:59:11,-82.3767,28.1135, 129.3,15183,-70.8,-73.7,-69.0, 66,131, 0.01,282,15.9
2024-09-26 11:59:12,-82.3765,28.1135, 129.2,15188,-70.8,-73.7,-69.0, 66,131, 0.01,282,15.9
2024-09-26 11:59:13,-82.3763,28.1134, 129.1,15193,-70.8,-73.7,-69.0, 66,131, 0.01,282,16.0
2024-09-26 11:59:14,-82.3762,28.1134, 129.0,15197,-70.8,-73.7,-69.0, 66,131, 0.01,283,16.1
2024-09-26 11:59:15,-82.3760,28.1134, 128.9,15202,-70.8,-73.7,-69.0, 66,130, 0.01,283,16.1
2024-09-26 11:59:16,-82.3759,28.1133, 128.8,15207,-70.8,-73.7,-69.0, 66,130, 0.01,283,16.2
2024-09-26 11:59:17,-82.3757,28.1133, 128.7,15212,-70.8,-73.7,-69.0, 66,131, 0.01,284,16.2
2024-09-26 11:59:18,-82.3756,28.1133, 128.6,15218,-70.8,-73.7,-69.0, 66,131, 0.01,284,16.1
2024-09-26 11:59:19,-82.3754,28.1132, 128.4,15223,-70.8,-73.7,-69.0, 66,130, 0.01,284,16.0
2024-09-26 11:59:20,-82.3753,28.1132, 128.3,15228,-70.8,-73.7,-69.0, 66,130, 0.01,285,15.9
2024-09-26 11:59:21,-82.3751,28.1132, 128.2,15233,-70.8,-73.7,-69.1, 66,130, 0.01,285,15.8
2024-09-26 11:59:22,-82.3750,28.1131, 128.1,15239,-70.8,-73.7,-69.1, 66,130, 0.01,285,15.7
2024-09-26 11:59:23,-82.3749,28.1131, 127.9,15246,-70.8,-73.7,-69.1, 66,130, 0.01,286,15.6
2024-09-26 11:59:24,-82.3748,28.1130, 127.8,15253,-70.8,-73.8,-69.1, 66,130, 0.01,286,15.4
2024-09-26 11:59:25,-82.3747,28.1130, 127.7,15259,-70.8,-73.8,-69.1, 66,130, 0.01,286,15.3
2024-09-26 11:59:26,-82.3746,28.1129, 127.5,15266,-70.9,-73.8,-69.1, 66,130, 0.01,287,15.2
2024-09-26 11:59:27,-82.3745,28.1129, 127.4,15273,-70.9,-73.8,-69.1, 66,130, 0.01,287,15.1
2024-09-26 11:59:28,-82.3743,28.1128, 127.2,15280,-70.9,-73.8,-69.1, 66,130, 0.01,288,15.0
2024-09-26 11:59:29,-82.3742,28.1128, 127.1,15286,-70.9,-73.8,-69.1, 66,130, 0.01,288,14.9
2024-09-26 11:59:30,-82.3741,28.1128, 127.0,15292,-70.9,-73.8,-69.1, 66,130, 0.01,288,14.8
2024-09-26 11:59:31,-82.3740,28.1127, 126.8,15297,-70.9,-73.8,-69.2, 66,130, 0.01,289,14.7
2024-09-26 11:59:32,-82.3739,28.1127, 126.7,15304,-70.9,-73.9,-69.2, 66,130, 0.01,289,14.6
2024-09-26 11:59:33,-82.3738,28.1126, 126.6,15310,-71.0,-73.9,-69.2, 66,130, 0.01,290,14.4
2024-09-26 11:59:34,-82.3736,28.1126, 126.4,15316,-71.0,-73.9,-69.2, 66,131, 0.01,290,14.3
2024-09-26 11:59:35,-82.3735,28.1125, 126.3,15323,-71.0,-73.9,-69.2, 66,130, 0.01,290,14.2
2024-09-26 11:59:36,-82.3734,28.1125, 126.2,15329,-71.0,-73.9,-69.2, 66,131, 0.01,291,14.1
2024-09-26 11:59:37,-82.3733,28.1124, 126.0,15336,-71.0,-73.9,-69.2, 66,131, 0.01,291,14.0
2024-09-26 11:59:38,-82.3732,28.1124, 125.9,15342,-71.1,-73.9,-69.3, 66,131, 0.01,291,13.8
2024-09-26 11:59:39,-82.3731,28.1124, 125.8,15349,-71.1,-74.0,-69.3, 66,131, 0.01,292,13.7
2024-09-26 11:59:40,-82.3730,28.1123, 125.7,15354,-71.1,-74.0,-69.3, 66,131, 0.01,292,13.5
2024-09-26 11:59:41,-82.3728,28.1123, 125.5,15359,-71.1,-74.0,-69.3, 66,131, 0.01,292,13.3
2024-09-26 11:59:42,-82.3727,28.1122, 125.4,15365,-71.1,-74.0,-69.3, 66,131, 0.01,292,13.1
2024-09-26 11:59:43,-82.3726,28.1122, 125.3,15370,-71.2,-74.0,-69.4, 66,131, 0.01,292,13.0
2024-09-26 11:59:44,-82.3725,28.1121, 125.2,15376,-71.2,-74.1,-69.4, 66,132, 0.01,292,12.8
2024-09-26 11:59:45,-82.3724,28.1121, 125.1,15381,-71.2,-74.1,-69.4, 66,132, 0.01,293,12.6
2024-09-26 11:59:46,-82.3723,28.1120, 124.9,15387,-71.3,-74.1,-69.4, 66,132, 0.01,293,12.4
2024-09-26 11:59:47,-82.3721,28.1120, 124.8,15392,-71.3,-74.2,-69.5, 66,132, 0.01,293,12.3
2024-09-26 11:59:48,-82.3720,28.1120, 124.7,15398,-71.3,-74.2,-69.5, 66,132, 0.01,293,12.1
2024-09-26 11:59:49,-82.3719,28.1119, 124.6,15403,-71.4,-74.2,-69.5, 66,132, 0.01,293,11.9
2024-09-26 11:59:50,-82.3718,28.1119, 124.4,15409,-71.4,-74.3,-69.6, 66,132, 0.01,294,11.7
2024-09-26 11:59:51,-82.3717,28.1118, 124.3,15416,-71.5,-74.3,-69.6, 66,132, 0.01,294,11.6
2024-09-26 11:59:52,-82.3716,28.1118, 124.2,15423,-71.5,-74.3,-69.6, 66,132, 0.01,294,11.4
2024-09-26 11:59:53,-82.3716,28.1118, 124.0,15430,-71.5,-74.4,-69.7, 66,132, 0.01,294,11.2
2024-09-26 11:59:54,-82.3715,28.1118, 123.9,15437,-71.6,-74.4,-69.7, 66,132, 0.01,294,11.0
2024-09-26 11:59:55,-82.3714,28.1117, 123.7,15445,-71.6,-74.4,-69.7, 67,133, 0.01,295,10.9
2024-09-26 11:59:56,-82.3713,28.1117, 123.6,15452,-71.6,-74.5,-69.8, 66,133, 0.01,295,10.7
2024-09-26 11:59:57,-82.3712,28.1117, 123.4,15459,-71.7,-74.5,-69.8, 67,133, 0.01,295,10.5
2024-09-26 11:59:58,-82.3711,28.1116, 123.3,15466,-71.7,-74.5,-69.9, 67,133, 0.01,295,10.4
2024-09-26 11:59:59,-82.3710,28.1116, 123.1,15473,-71.8,-74.6,-69.9, 67,133, 0.01,295,10.4
2024-09-26 12:00:00,-82.3710,28.1116, 123.0,15480,-71.8,-74.6,-69.9, 67,133, 0.01,295,10.3
2024-09-26 12:00:01,-82.3709,28.1116, 122.8,15487,-71.9,-74.7,-70.0, 67,133, 0.01,295,10.2
2024-09-26 12:00:02,-82.3708,28.1115, 122.7,15494,-71.9,-74.7,-70.0, 67,133, 0.01,294,10.1
2024-09-26 12:00:03,-82.3707,28.1115, 122.6,15501,-72.0,-74.7,-70.0, 67,133, 0.01,294,10.0
2024-09-26 12:00:04,-82.3706,28.1115, 122.4,15508,-72.0,-74.8,-70.1, 67,134, 0.01,294, 9.9
2024-09-26 12:00:05,-82.3705,28.1114, 122.3,15514,-72.0,-74.8,-70.1, 67,134, 0.01,294, 9.9
2024-09-26 12:00:06,-82.3704,28.1114, 122.1,15521,-72.1,-74.9,-70.2, 67,134, 0.01,294, 9.8
2024-09-26 12:00:07,-82.3704,28.1114, 122.0,15528,-72.1,-74.9,-70.2, 67,134, 0.01,293, 9.7
2024-09-26 12:00:08,-82.3703,28.1114, 121.9,15534,-72.2,-74.9,-70.2, 67,134, 0.01,293, 9.6
2024-09-26 12:00:09,-82.3702,28.1113, 121.7,15540,-72.2,-75.0,-70.3, 67,134, 0.01,293, 9.5
2024-09-26 12:00:10,-82.3701,28.1113, 121.6,15546,-72.3,-75.0,-70.3, 67,134, 0.01,293, 9.5
2024-09-26 12:00:11,-82.3700,28.1113, 121.5,15552,-72.3,-75.1,-70.4, 67,134, 0.01,293, 9.4
2024-09-26 12:00:12,-82.3699,28.1112, 121.4,15558,-72.4,-75.1,-70.4, 67,135, 0.01,292, 9.3
2024-09-26 12:00:13,-82.3698,28.1112, 121.2,15564,-72.4,-75.2,-70.5, 67,135, 0.01,292, 9.2
2024-09-26 12:00:14,-82.3698,28.1112, 121.1,15570,-72.5,-75.2,-70.5, 67,135, 0.01,292, 9.1
2024-09-26 12:00:15,-82.3697,28.1112, 121.0,15576,-72.5,-75.3,-70.6, 67,135, 0.01,292, 9.1
2024-09-26 12:00:16,-82.3696,28.1111, 120.9,15583,-72.6,-75.3,-70.6, 67,135, 0.01,292, 9.0
2024-09-26 12:00:17,-82.3695,28.1111, 120.7,15589,-72.6,-75.4,-70.7, 67,135, 0.01,291, 8.9
2024-09-26 12:00:18,-82.3694,28.1111, 120.6,15595,-72.7,-75.4,-70.7, 67,135, 0.01,291, 8.8
2024-09-26 12:00:19,-82.3693,28.1110, 120.5,15602,-72.7,-75.4,-70.7, 67,135, 0.01,290, 8.7
2024-09-26 12:00:20,-82.3693,28.1110, 120.3,15608,-72.8,-75.5,-70.8, 67,136, 0.01,289, 8.6
2024-09-26 12:00:21,-82.3692,28.1110, 120.2,15615,-72.8,-75.5,-70.8, 67,136, 0.01,288, 8.5
2024-09-26 12:00:22,-82.3691,28.1111, 120.0,15622,-72.9,-75.6,-70.9, 67,136, 0.01,287, 8.4
2024-09-26 12:00:23,-82.3691,28.1111, 119.9,15629,-72.9,-75.6,-70.9, 67,136, 0.01,287, 8.4
2024-09-26 12:00:24,-82.3690,28.1111, 119.8,15636,-73.0,-75.7,-71.0, 67,136, 0.01,286, 8.4
2024-09-26 12:00:25,-82.3689,28.1111, 119.6,15645,-73.0,-75.7,-71.0, 67,136, 0.01,285, 8.3
2024-09-26 12:00:26,-82.3689,28.1111, 119.4,15654,-73.1,-75.8,-71.1, 67,136, 0.01,284, 8.2
2024-09-26 12:00:27,-82.3688,28.1112, 119.2,15663,-73.1,-75.8,-71.1, 68,137, 0.01,283, 8.1
2024-09-26 12:00:28,-82.3687,28.1112, 119.0,15672,-73.2,-75.9,-71.2, 68,137, 0.01,282, 8.1
2024-09-26 12:00:29,-82.3687,28.1112, 118.8,15681,-73.2,-75.9,-71.2, 68,137, 0.01,281, 8.0
2024-09-26 12:00:30,-82.3686,28.1112, 118.6,15691,-73.3,-76.0,-71.3, 68,137, 0.01,280, 7.9
2024-09-26 12:00:31,-82.3686,28.1112, 118.4,15702,-73.4,-76.0,-71.3, 68,137, 0.01,279, 7.8
2024-09-26 12:00:32,-82.3685,28.1112, 118.2,15712,-73.4,-76.1,-71.3, 68,137, 0.01,278, 7.7
2024-09-26 12:00:33,-82.3684,28.1113, 118.0,15723,-73.5,-76.1,-71.4, 68,137, 0.01,277, 7.6
2024-09-26 12:00:34,-82.3684,28.1113, 117.8,15734,-73.5,-76.2,-71.4, 68,137, 0.01,276, 7.5
2024-09-26 12:00:35,-82.3683,28.1113, 117.6,15745,-73.6,-76.2,-71.5, 68,137, 0.01,275, 7.5
2024-09-26 12:00:36,-82.3682,28.1113, 117.4,15754,-73.6,-76.2,-71.5, 68,137, 0.01,274, 7.4
2024-09-26 12:00:37,-82.3682,28.1113, 117.2,15763,-73.6,-76.3,-71.6, 68,138, 0.01,273, 7.4
2024-09-26 12:00:38,-82.3681,28.1113, 117.0,15772,-73.7,-76.3,-71.6, 68,138, 0.01,270, 7.4
2024-09-26 12:00:39,-82.3680,28.1114, 116.8,15781,-73.7,-76.3,-71.6, 68,138, 0.01,268, 7.4
2024-09-26 12:00:40,-82.3680,28.1114, 116.6,15791,-73.8,-76.4,-71.7, 68,138, 0.01,266, 7.4
2024-09-26 12:00:41,-82.3679,28.1114, 116.4,15800,-73.8,-76.4,-71.7, 68,138, 0.01,263, 7.4
2024-09-26 12:00:42,-82.3679,28.1114, 116.2,15810,-73.9,-76.5,-71.7, 68,138, 0.01,260, 7.4
2024-09-26 12:00:43,-82.3678,28.1114, 116.1,15820,-73.9,-76.5,-71.8, 68,138, 0.01,258, 7.4
2024-09-26 12:00:44,-82.3677,28.1114, 115.9,15830,-73.9,-76.5,-71.8, 68,139, 0.01,255, 7.4
2024-09-26 12:00:45,-82.3677,28.1115, 115.7,15840,-74.0,-76.6,-71.9, 68,139, 0.01,252, 7.4
2024-09-26 12:00:46,-82.3676,28.1115, 115.5,15849,-74.0,-76.6,-71.9, 68,139, 0.01,249, 7.4
2024-09-26 12:00:47,-82.3675,28.1115, 115.3,15858,-74.1,-76.7,-71.9, 68,139, 0.01,247, 7.4
2024-09-26 12:00:48,-82.3675,28.1115, 115.1,15867,-74.1,-76.7,-72.0, 68,139, 0.01,244, 7.4
2024-09-26 12:00:49,-82.3674,28.1115, 115.0,15876,-74.1,-76.7,-72.0, 68,139, 0.01,241, 7.4
2024-09-26 12:00:50,-82.3674,28.1116, 114.8,15885,-74.2,-76.8,-72.0, 68,139, 0.01,238, 7.4
2024-09-26 12:00:51,-82.3673,28.1117, 114.6,15893,-74.2,-76.8,-72.1, 68,139, 0.01,235, 7.4
2024-09-26 12:00:52,-82.3673,28.1117, 114.5,15902,-74.2,-76.8,-72.1, 68,139, 0.01,233, 7.4
2024-09-26 12:00:53,-82.3672,28.1118, 114.3,15910,-74.3,-76.8,-72.1, 68,140, 0.01,230, 7.4
2024-09-26 12:00:54,-82.3672,28.1119, 114.1,15917,-74.3,-76.9,-72.1, 68,140, 0.01,228, 7.4
2024-09-26 12:00:55,-82.3671,28.1119, 114.0,15925,-74.3,-76.9,-72.2, 68,140, 0.01,225, 7.4
2024-09-26 12:00:56,-82.3671,28.1120, 113.8,15933,-74.4,-76.9,-72.2, 68,140, 0.01,223, 7.4
2024-09-26 12:00:57,-82.3670,28.1121, 113.7,15941,-74.4,-76.9,-72.2, 68,140, 0.01,221, 7.4
2024-09-26 12:00:58,-82.3670,28.1122, 113.6,15948,-74.4,-77.0,-72.2, 69,140, 0.01,220, 7.5
2024-09-26 12:00:59,-82.3669,28.1122, 113.4,15954,-74.4,-77.0,-72.3, 68,140, 0.01,219, 7.6
2024-09-26 12:01:00,-82.3669,28.1123, 113.3,15960,-74.5,-77.0,-72.3, 68,140, 0.01,219, 7.7
2024-09-26 12:01:01,-82.3668,28.1124, 113.2,15967,-74.5,-77.0,-72.3, 69,140, 0.01,218, 7.8
2024-09-26 12:01:02,-82.3668,28.1125, 113.1,15973,-74.5,-77.1,-72.3, 69,140, 0.01,218, 7.9
2024-09-26 12:01:03,-82.3667,28.1125, 113.0,15979,-74.6,-77.1,-72.4, 69,141, 0.01,217, 8.0
2024-09-26 12:01:04,-82.3667,28.1126, 112.8,15984,-74.6,-77.1,-72.4, 69,141, 0.01,217, 8.1
2024-09-26 12:01:05,-82.3666,28.1127, 112.7,15989,-74.6,-77.1,-72.4, 69,141, 0.01,216, 8.2
2024-09-26 12:01:06,-82.3666,28.1127, 112.6,15995,-74.6,-77.1,-72.4, 69,141, 0.01,216, 8.4
2024-09-26 12:01:07,-82.3665,28.1128, 112.5,16000,-74.7,-77.2,-72.4, 69,141, 0.01,215, 8.5
2024-09-26 12:01:08,-82.3665,28.1129, 112.4,16005,-74.7,-77.2,-72.5, 69,141, 0.01,215, 8.6
2024-09-26 12:01:09,-82.3664,28.1130, 112.3,16010,-74.7,-77.2,-72.5, 69,142, 0.01,214, 8.7
